crop,month,year,price
peas,12,2024,113.68
pomegranate,1,2000,41.44
pomegranate,2,2000,41.68
pomegranate,3,2000,37.97
pomegranate,4,2000,38.46
pomegranate,5,2000,38.99
pomegranate,6,2000,43.29
pomegranate,7,2000,51.15
pomegranate,8,2000,47.99
pomegranate,9,2000,44.78
pomegranate,10,2000,33.56
pomegranate,11,2000,36.57
pomegranate,12,2000,47.94
pomegranate,1,2001,47.21
pomegranate,2,2001,46.75
pomegranate,3,2001,41.82
pomegranate,4,2001,56.16
pomegranate,5,2001,54.65
pomegranate,6,2001,48.23
pomegranate,7,2001,53.64
pomegranate,8,2001,47.19
pomegranate,9,2001,43.71
pomegranate,10,2001,33.87
pomegranate,11,2001,36.72
pomegranate,12,2001,47.26
pomegranate,1,2002,59.88
pomegranate,2,2002,52.82
pomegranate,3,2002,45.75
pomegranate,4,2002,56.07
pomegranate,5,2002,67.2
pomegranate,6,2002,80.7
pomegranate,7,2002,61.01
pomegranate,8,2002,63.68
pomegranate,9,2002,71.48
pomegranate,10,2002,58.88
pomegranate,11,2002,51.4
pomegranate,12,2002,55.09
pomegranate,1,2003,43.27
pomegranate,2,2003,50.63
pomegranate,3,2003,46.85
pomegranate,4,2003,52.72
pomegranate,5,2003,65.98
pomegranate,6,2003,63.23
pomegranate,7,2003,66.54
pomegranate,8,2003,47.7
pomegranate,9,2003,50.25
pomegranate,10,2003,43.2
pomegranate,11,2003,48.05
pomegranate,12,2003,48.97
pomegranate,1,2004,46.18
pomegranate,2,2004,37.77
pomegranate,3,2004,44.24
pomegranate,4,2004,40.0
pomegranate,5,2004,51.69
pomegranate,6,2004,60.85
pomegranate,7,2004,46.95
pomegranate,8,2004,51.26
pomegranate,9,2004,52.49
pomegranate,10,2004,43.69
pomegranate,11,2004,40.16
pomegranate,12,2004,47.87
pomegranate,1,2005,48.35
pomegranate,2,2005,57.4
pomegranate,3,2005,50.7
pomegranate,4,2005,66.19
pomegranate,5,2005,68.88
pomegranate,6,2005,70.37
pomegranate,7,2005,70.1
pomegranate,8,2005,63.68
pomegranate,9,2005,60.53
pomegranate,10,2005,49.21
pomegranate,11,2005,47.81
pomegranate,12,2005,70.19
pomegranate,1,2006,69.92
pomegranate,2,2006,62.8
pomegranate,3,2006,60.88
pomegranate,4,2006,61.75
pomegranate,5,2006,79.64
pomegranate,6,2006,94.48
pomegranate,7,2006,81.92
pomegranate,8,2006,62.03
pomegranate,9,2006,61.26
pomegranate,10,2006,60.48
pomegranate,11,2006,56.31
pomegranate,12,2006,73.08
pomegranate,1,2007,58.11
pomegranate,2,2007,61.42
pomegranate,3,2007,85.52
pomegranate,4,2007,57.55
pomegranate,5,2007,77.76
pomegranate,6,2007,77.51
pomegranate,7,2007,83.85
pomegranate,8,2007,64.7
pomegranate,9,2007,56.02
pomegranate,10,2007,60.52
pomegranate,11,2007,69.23
pomegranate,12,2007,66.38
pomegranate,1,2008,69.06
pomegranate,2,2008,82.32
pomegranate,3,2008,67.22
pomegranate,4,2008,74.21
pomegranate,5,2008,78.66
pomegranate,6,2008,87.71
pomegranate,7,2008,84.06
pomegranate,8,2008,82.4
pomegranate,9,2008,69.31
pomegranate,10,2008,75.61
pomegranate,11,2008,68.43
pomegranate,12,2008,78.23
pomegranate,1,2009,101.94
pomegranate,2,2009,80.76
pomegranate,3,2009,92.71
pomegranate,4,2009,88.73
pomegranate,5,2009,119.54
pomegranate,6,2009,115.97
pomegranate,7,2009,131.66
pomegranate,8,2009,94.03
pomegranate,9,2009,73.69
pomegranate,10,2009,90.85
pomegranate,11,2009,96.27
pomegranate,12,2009,89.83
pomegranate,1,2010,87.25
pomegranate,2,2010,79.79
pomegranate,3,2010,89.6
pomegranate,4,2010,73.75
pomegranate,5,2010,80.7
pomegranate,6,2010,99.02
pomegranate,7,2010,92.85
pomegranate,8,2010,86.67
pomegranate,9,2010,78.24
pomegranate,10,2010,74.92
pomegranate,11,2010,71.87
pomegranate,12,2010,81.37
pomegranate,1,2011,78.04
pomegranate,2,2011,88.05
pomegranate,3,2011,60.85
pomegranate,4,2011,86.13
pomegranate,5,2011,101.78
pomegranate,6,2011,119.15
pomegranate,7,2011,91.62
pomegranate,8,2011,89.2
pomegranate,9,2011,100.01
pomegranate,10,2011,91.37
pomegranate,11,2011,74.53
pomegranate,12,2011,94.42
pomegranate,1,2012,95.27
pomegranate,2,2012,98.18
pomegranate,3,2012,88.82
pomegranate,4,2012,117.61
pomegranate,5,2012,127.55
pomegranate,6,2012,150.69
pomegranate,7,2012,114.49
pomegranate,8,2012,93.64
pomegranate,9,2012,110.47
pomegranate,10,2012,91.16
pomegranate,11,2012,108.37
pomegranate,12,2012,124.12
pomegranate,1,2013,110.37
pomegranate,2,2013,96.18
pomegranate,3,2013,100.91
pomegranate,4,2013,128.36
pomegranate,5,2013,111.34
pomegranate,6,2013,140.69
pomegranate,7,2013,110.92
pomegranate,8,2013,115.68
pomegranate,9,2013,83.79
pomegranate,10,2013,109.05
pomegranate,11,2013,89.0
pomegranate,12,2013,94.94
pomegranate,1,2014,103.28
pomegranate,2,2014,95.85
pomegranate,3,2014,107.81
pomegranate,4,2014,99.75
pomegranate,5,2014,135.89
pomegranate,6,2014,139.96
pomegranate,7,2014,133.97
pomegranate,8,2014,124.19
pomegranate,9,2014,117.37
pomegranate,10,2014,96.08
pomegranate,11,2014,83.02
pomegranate,12,2014,115.21
pomegranate,1,2015,111.16
pomegranate,2,2015,124.37
pomegranate,3,2015,101.74
pomegranate,4,2015,122.68
pomegranate,5,2015,148.71
pomegranate,6,2015,167.32
pomegranate,7,2015,145.15
pomegranate,8,2015,120.51
pomegranate,9,2015,105.44
pomegranate,10,2015,108.11
pomegranate,11,2015,115.22
pomegranate,12,2015,116.33
pomegranate,1,2016,95.55
pomegranate,2,2016,95.85
pomegranate,3,2016,97.67
pomegranate,4,2016,113.38
pomegranate,5,2016,140.84
pomegranate,6,2016,134.61
pomegranate,7,2016,144.83
pomegranate,8,2016,99.57
pomegranate,9,2016,107.02
pomegranate,10,2016,112.9
pomegranate,11,2016,113.6
pomegranate,12,2016,102.02
pomegranate,1,2017,132.18
pomegranate,2,2017,132.66
pomegranate,3,2017,150.84
pomegranate,4,2017,132.65
pomegranate,5,2017,151.46
pomegranate,6,2017,177.35
pomegranate,7,2017,160.01
pomegranate,8,2017,162.0
pomegranate,9,2017,148.02
pomegranate,10,2017,102.67
pomegranate,11,2017,121.86
pomegranate,12,2017,150.12
pomegranate,1,2018,127.9
pomegranate,2,2018,122.05
pomegranate,3,2018,136.33
pomegranate,4,2018,152.91
pomegranate,5,2018,168.1
pomegranate,6,2018,182.05
pomegranate,7,2018,177.38
pomegranate,8,2018,147.63
pomegranate,9,2018,153.13
pomegranate,10,2018,119.53
pomegranate,11,2018,131.98
pomegranate,12,2018,147.69
pomegranate,1,2019,146.78
pomegranate,2,2019,149.69
pomegranate,3,2019,132.8
pomegranate,4,2019,147.81
pomegranate,5,2019,130.19
pomegranate,6,2019,223.11
pomegranate,7,2019,155.22
pomegranate,8,2019,195.78
pomegranate,9,2019,166.9
pomegranate,10,2019,145.98
pomegranate,11,2019,142.26
pomegranate,12,2019,141.8
pomegranate,1,2020,151.87
pomegranate,2,2020,134.11
pomegranate,3,2020,120.14
pomegranate,4,2020,125.79
pomegranate,5,2020,157.21
pomegranate,6,2020,154.38
pomegranate,7,2020,141.08
pomegranate,8,2020,152.54
pomegranate,9,2020,142.4
pomegranate,10,2020,107.24
pomegranate,11,2020,129.61
pomegranate,12,2020,143.14
pomegranate,1,2021,198.12
pomegranate,2,2021,171.31
pomegranate,3,2021,155.18
pomegranate,4,2021,175.88
pomegranate,5,2021,220.68
pomegranate,6,2021,238.8
pomegranate,7,2021,248.91
pomegranate,8,2021,194.55
pomegranate,9,2021,184.64
pomegranate,10,2021,203.6
pomegranate,11,2021,176.06
pomegranate,12,2021,191.52
pomegranate,1,2022,231.15
pomegranate,2,2022,206.25
pomegranate,3,2022,196.04
pomegranate,4,2022,250.71
pomegranate,5,2022,254.18
pomegranate,6,2022,272.46
pomegranate,7,2022,293.59
pomegranate,8,2022,233.16
pomegranate,9,2022,212.36
pomegranate,10,2022,189.47
pomegranate,11,2022,232.87
pomegranate,12,2022,217.74
pomegranate,1,2023,222.94
pomegranate,2,2023,172.13
pomegranate,3,2023,211.12
pomegranate,4,2023,202.01
pomegranate,5,2023,241.51
pomegranate,6,2023,230.09
pomegranate,7,2023,219.83
pomegranate,8,2023,233.98
pomegranate,9,2023,180.44
pomegranate,10,2023,169.05
pomegranate,11,2023,202.54
pomegranate,12,2023,297.7
pomegranate,1,2024,212.37
pomegranate,2,2024,204.05
pomegranate,3,2024,218.64
pomegranate,4,2024,189.59
pomegranate,5,2024,232.2
pomegranate,6,2024,235.75
pomegranate,7,2024,261.9
pomegranate,8,2024,240.67
pomegranate,9,2024,236.0
pomegranate,10,2024,210.94
pomegranate,11,2024,222.76
pomegranate,12,2024,233.43
potato,1,2000,9.1
potato,2,2000,7.95
potato,3,2000,5.31
potato,4,2000,6.89
potato,5,2000,7.71
potato,6,2000,7.82
potato,7,2000,8.85
potato,8,2000,10.2
potato,9,2000,8.63
potato,10,2000,7.35
potato,11,2000,7.95
potato,12,2000,6.39
potato,1,2001,9.68
potato,2,2001,8.3
potato,3,2001,7.17
potato,4,2001,6.68
potato,5,2001,8.0
potato,6,2001,7.31
potato,7,2001,8.44
potato,8,2001,8.16
potato,9,2001,9.04
potato,10,2001,7.31
potato,11,2001,8.68
potato,12,2001,8.82
potato,1,2002,10.39
potato,2,2002,9.5
potato,3,2002,8.45
potato,4,2002,10.5
potato,5,2002,10.05
potato,6,2002,11.34
potato,7,2002,9.93
potato,8,2002,14.32
potato,9,2002,13.37
potato,10,2002,12.47
potato,11,2002,9.02
potato,12,2002,11.12
potato,1,2003,8.45
potato,2,2003,9.16
potato,3,2003,7.63
potato,4,2003,7.79
potato,5,2003,7.15
potato,6,2003,9.33
potato,7,2003,8.51
potato,8,2003,10.76
potato,9,2003,8.61
potato,10,2003,10.87
potato,11,2003,8.92
potato,12,2003,7.7
potato,1,2004,7.02
potato,2,2004,7.37
potato,3,2004,6.03
potato,4,2004,6.43
potato,5,2004,6.87
potato,6,2004,7.59
potato,7,2004,9.23
potato,8,2004,9.63
potato,9,2004,8.32
potato,10,2004,6.65
potato,11,2004,7.64
potato,12,2004,6.91
potato,1,2005,9.27
potato,2,2005,10.04
potato,3,2005,9.14
potato,4,2005,6.88
potato,5,2005,8.37
potato,6,2005,8.83
potato,7,2005,9.64
potato,8,2005,9.73
potato,9,2005,12.16
potato,10,2005,10.38
potato,11,2005,9.03
potato,12,2005,9.66
potato,1,2006,8.83
potato,2,2006,10.94
potato,3,2006,8.63
potato,4,2006,7.92
potato,5,2006,9.5
potato,6,2006,10.03
potato,7,2006,11.27
potato,8,2006,12.37
potato,9,2006,9.53
potato,10,2006,11.37
potato,11,2006,8.6
potato,12,2006,8.58
potato,1,2007,10.64
potato,2,2007,9.46
potato,3,2007,8.41
potato,4,2007,8.5
potato,5,2007,9.57
potato,6,2007,11.34
potato,7,2007,12.67
potato,8,2007,14.12
potato,9,2007,12.89
potato,10,2007,8.86
potato,11,2007,9.85
potato,12,2007,10.36
potato,1,2008,11.45
potato,2,2008,8.77
potato,3,2008,8.99
potato,4,2008,8.91
potato,5,2008,8.54
potato,6,2008,9.57
potato,7,2008,9.73
potato,8,2008,13.69
potato,9,2008,12.63
potato,10,2008,10.06
potato,11,2008,12.47
potato,12,2008,10.18
potato,1,2009,11.88
potato,2,2009,12.37
potato,3,2009,14.24
potato,4,2009,11.9
potato,5,2009,15.23
potato,6,2009,13.44
potato,7,2009,16.64
potato,8,2009,19.78
potato,9,2009,16.34
potato,10,2009,16.13
potato,11,2009,14.05
potato,12,2009,15.05
potato,1,2010,9.6
potato,2,2010,9.9
potato,3,2010,10.09
potato,4,2010,8.04
potato,5,2010,9.4
potato,6,2010,11.58
potato,7,2010,12.01
potato,8,2010,14.71
potato,9,2010,12.2
potato,10,2010,14.09
potato,11,2010,12.23
potato,12,2010,11.96
potato,1,2011,9.93
potato,2,2011,8.71
potato,3,2011,9.52
potato,4,2011,8.8
potato,5,2011,9.26
potato,6,2011,11.3
potato,7,2011,11.73
potato,8,2011,13.09
potato,9,2011,12.95
potato,10,2011,11.81
potato,11,2011,8.48
potato,12,2011,12.06
potato,1,2012,14.22
potato,2,2012,10.74
potato,3,2012,14.34
potato,4,2012,11.96
potato,5,2012,12.19
potato,6,2012,13.72
potato,7,2012,15.18
potato,8,2012,17.61
potato,9,2012,16.02
potato,10,2012,15.01
potato,11,2012,13.25
potato,12,2012,14.12
potato,1,2013,10.8
potato,2,2013,10.52
potato,3,2013,9.19
potato,4,2013,8.79
potato,5,2013,7.18
potato,6,2013,10.16
potato,7,2013,10.51
potato,8,2013,13.65
potato,9,2013,11.53
potato,10,2013,10.67
potato,11,2013,11.08
potato,12,2013,10.95
potato,1,2014,13.01
potato,2,2014,9.2
potato,3,2014,12.9
potato,4,2014,10.7
potato,5,2014,11.23
potato,6,2014,13.18
potato,7,2014,16.68
potato,8,2014,16.85
potato,9,2014,13.8
potato,10,2014,16.05
potato,11,2014,13.57
potato,12,2014,13.03
potato,1,2015,15.17
potato,2,2015,14.87
potato,3,2015,14.7
potato,4,2015,19.47
potato,5,2015,17.78
potato,6,2015,18.24
potato,7,2015,17.76
potato,8,2015,20.23
potato,9,2015,20.05
potato,10,2015,18.36
potato,11,2015,18.68
potato,12,2015,16.55
potato,1,2016,11.31
potato,2,2016,12.71
potato,3,2016,15.69
potato,4,2016,11.44
potato,5,2016,10.49
potato,6,2016,12.19
potato,7,2016,13.25
potato,8,2016,17.62
potato,9,2016,15.79
potato,10,2016,16.58
potato,11,2016,14.53
potato,12,2016,11.22
potato,1,2017,14.7
potato,2,2017,12.94
potato,3,2017,12.01
potato,4,2017,16.21
potato,5,2017,16.63
potato,6,2017,16.49
potato,7,2017,21.68
potato,8,2017,24.41
potato,9,2017,18.75
potato,10,2017,19.53
potato,11,2017,18.76
potato,12,2017,17.46
potato,1,2018,13.16
potato,2,2018,13.75
potato,3,2018,11.97
potato,4,2018,15.24
potato,5,2018,13.82
potato,6,2018,17.31
potato,7,2018,17.78
potato,8,2018,17.54
potato,9,2018,18.43
potato,10,2018,17.17
potato,11,2018,15.73
potato,12,2018,15.68
potato,1,2019,18.42
potato,2,2019,19.22
potato,3,2019,18.65
potato,4,2019,21.05
potato,5,2019,22.47
potato,6,2019,22.11
potato,7,2019,21.77
potato,8,2019,26.86
potato,9,2019,22.19
potato,10,2019,27.63
potato,11,2019,20.97
potato,12,2019,23.1
potato,1,2020,13.95
potato,2,2020,11.71
potato,3,2020,11.27
potato,4,2020,10.32
potato,5,2020,10.55
potato,6,2020,12.95
potato,7,2020,12.07
potato,8,2020,14.74
potato,9,2020,14.39
potato,10,2020,11.71
potato,11,2020,16.1
potato,12,2020,13.05
potato,1,2021,17.55
potato,2,2021,19.26
potato,3,2021,18.23
potato,4,2021,18.91
potato,5,2021,17.62
potato,6,2021,18.75
potato,7,2021,20.11
potato,8,2021,20.17
potato,9,2021,24.72
potato,10,2021,20.72
potato,11,2021,22.18
potato,12,2021,23.69
potato,1,2022,12.0
potato,2,2022,11.0
potato,3,2022,10.0
potato,4,2022,9.0
potato,5,2022,10.0
potato,6,2022,12.0
potato,7,2022,14.0
potato,8,2022,17.0
potato,9,2022,16.0
potato,10,2022,14.0
potato,11,2022,12.0
potato,12,2022,12.0
potato,1,2023,13.0
potato,2,2023,12.0
potato,3,2023,11.0
potato,4,2023,10.0
potato,5,2023,11.0
potato,6,2023,14.0
potato,7,2023,16.0
potato,8,2023,18.0
potato,9,2023,17.0
potato,10,2023,15.0
potato,11,2023,13.0
potato,12,2023,13.0
potato,1,2024,14.0
potato,2,2024,13.0
potato,3,2024,12.0
potato,4,2024,11.0
potato,5,2024,12.0
potato,6,2024,15.0
potato,7,2024,17.0
potato,8,2024,19.0
potato,9,2024,18.0
potato,10,2024,16.0
potato,11,2024,14.0
potato,12,2024,14.0
radish,1,2000,13.42
radish,2,2000,9.86
radish,3,2000,9.86
radish,4,2000,5.59
radish,5,2000,8.44
radish,6,2000,8.06
radish,7,2000,11.17
radish,8,2000,11.32
radish,9,2000,14.74
radish,10,2000,10.51
radish,11,2000,14.18
radish,12,2000,10.89
radish,1,2001,7.37
radish,2,2001,12.08
radish,3,2001,7.32
radish,4,2001,6.73
radish,5,2001,8.79
radish,6,2001,9.33
radish,7,2001,8.59
radish,8,2001,14.09
radish,9,2001,12.55
radish,10,2001,11.32
radish,11,2001,13.81
radish,12,2001,14.72
radish,1,2002,15.58
radish,2,2002,12.94
radish,3,2002,12.59
radish,4,2002,8.19
radish,5,2002,12.16
radish,6,2002,13.3
radish,7,2002,15.08
radish,8,2002,13.44
radish,9,2002,17.93
radish,10,2002,12.29
radish,11,2002,8.1
radish,12,2002,11.49
radish,1,2003,8.28
radish,2,2003,9.68
radish,3,2003,12.26
radish,4,2003,8.0
radish,5,2003,8.71
radish,6,2003,12.12
radish,7,2003,9.74
radish,8,2003,16.38
radish,9,2003,7.52
radish,10,2003,13.48
radish,11,2003,8.34
radish,12,2003,14.43
radish,1,2004,10.75
radish,2,2004,8.4
radish,3,2004,6.95
radish,4,2004,5.14
radish,5,2004,5.85
radish,6,2004,7.47
radish,7,2004,11.25
radish,8,2004,11.74
radish,9,2004,8.84
radish,10,2004,9.84
radish,11,2004,10.48
radish,12,2004,15.38
radish,1,2005,15.3
radish,2,2005,9.37
radish,3,2005,7.78
radish,4,2005,11.31
radish,5,2005,10.08
radish,6,2005,15.2
radish,7,2005,13.44
radish,8,2005,17.56
radish,9,2005,9.73
radish,10,2005,10.5
radish,11,2005,9.32
radish,12,2005,16.47
radish,1,2006,12.94
radish,2,2006,16.17
radish,3,2006,10.4
radish,4,2006,8.36
radish,5,2006,9.16
radish,6,2006,14.18
radish,7,2006,11.36
radish,8,2006,11.57
radish,9,2006,15.38
radish,10,2006,9.49
radish,11,2006,10.95
radish,12,2006,6.79
radish,1,2007,14.93
radish,2,2007,17.41
radish,3,2007,9.81
radish,4,2007,9.2
radish,5,2007,7.47
radish,6,2007,8.17
radish,7,2007,12.26
radish,8,2007,12.24
radish,9,2007,8.45
radish,10,2007,16.47
radish,11,2007,11.52
radish,12,2007,12.13
radish,1,2008,16.7
radish,2,2008,11.94
radish,3,2008,11.58
radish,4,2008,7.3
radish,5,2008,9.17
radish,6,2008,8.55
radish,7,2008,13.4
radish,8,2008,17.01
radish,9,2008,10.74
radish,10,2008,12.25
radish,11,2008,10.16
radish,12,2008,8.09
radish,1,2009,20.21
radish,2,2009,17.61
radish,3,2009,14.99
radish,4,2009,13.93
radish,5,2009,13.04
radish,6,2009,19.18
radish,7,2009,17.48
radish,8,2009,13.51
radish,9,2009,13.86
radish,10,2009,12.63
radish,11,2009,26.09
radish,12,2009,20.18
radish,1,2010,16.05
radish,2,2010,14.11
radish,3,2010,10.45
radish,4,2010,7.89
radish,5,2010,13.69
radish,6,2010,10.05
radish,7,2010,11.51
radish,8,2010,14.0
radish,9,2010,16.79
radish,10,2010,13.46
radish,11,2010,20.71
radish,12,2010,16.05
radish,1,2011,20.8
radish,2,2011,14.78
radish,3,2011,12.77
radish,4,2011,7.11
radish,5,2011,14.82
radish,6,2011,13.02
radish,7,2011,21.56
radish,8,2011,16.41
radish,9,2011,17.76
radish,10,2011,12.21
radish,11,2011,16.87
radish,12,2011,14.56
radish,1,2012,18.58
radish,2,2012,24.77
radish,3,2012,18.32
radish,4,2012,7.62
radish,5,2012,15.27
radish,6,2012,23.06
radish,7,2012,16.11
radish,8,2012,23.12
radish,9,2012,18.0
radish,10,2012,14.33
radish,11,2012,17.39
radish,12,2012,23.21
radish,1,2013,12.7
radish,2,2013,12.69
radish,3,2013,8.8
radish,4,2013,9.89
radish,5,2013,5.47
radish,6,2013,13.17
radish,7,2013,14.08
radish,8,2013,13.23
radish,9,2013,10.76
radish,10,2013,13.45
radish,11,2013,16.69
radish,12,2013,14.04
radish,1,2014,24.56
radish,2,2014,16.86
radish,3,2014,15.57
radish,4,2014,10.37
radish,5,2014,8.6
radish,6,2014,9.25
radish,7,2014,15.16
radish,8,2014,22.33
radish,9,2014,17.3
radish,10,2014,15.31
radish,11,2014,16.22
radish,12,2014,15.49
radish,1,2015,26.39
radish,2,2015,14.3
radish,3,2015,17.5
radish,4,2015,17.54
radish,5,2015,13.19
radish,6,2015,17.3
radish,7,2015,31.81
radish,8,2015,21.51
radish,9,2015,25.0
radish,10,2015,18.77
radish,11,2015,17.32
radish,12,2015,22.14
radish,1,2016,13.06
radish,2,2016,15.51
radish,3,2016,12.24
radish,4,2016,10.79
radish,5,2016,9.77
radish,6,2016,15.9
radish,7,2016,14.88
radish,8,2016,11.68
radish,9,2016,11.72
radish,10,2016,19.58
radish,11,2016,17.74
radish,12,2016,16.28
radish,1,2017,25.58
radish,2,2017,20.78
radish,3,2017,15.14
radish,4,2017,13.41
radish,5,2017,13.59
radish,6,2017,19.85
radish,7,2017,22.47
radish,8,2017,20.9
radish,9,2017,31.31
radish,10,2017,17.9
radish,11,2017,23.81
radish,12,2017,26.13
radish,1,2018,16.24
radish,2,2018,19.69
radish,3,2018,14.38
radish,4,2018,15.38
radish,5,2018,15.3
radish,6,2018,14.56
radish,7,2018,25.26
radish,8,2018,22.65
radish,9,2018,20.61
radish,10,2018,18.97
radish,11,2018,21.28
radish,12,2018,21.97
radish,1,2019,19.7
radish,2,2019,22.82
radish,3,2019,21.17
radish,4,2019,18.48
radish,5,2019,19.37
radish,6,2019,16.89
radish,7,2019,32.55
radish,8,2019,33.42
radish,9,2019,20.04
radish,10,2019,31.56
radish,11,2019,25.45
radish,12,2019,33.95
radish,1,2020,19.49
radish,2,2020,18.71
radish,3,2020,16.46
radish,4,2020,14.74
radish,5,2020,12.39
radish,6,2020,13.82
radish,7,2020,21.93
radish,8,2020,19.58
radish,9,2020,13.73
radish,10,2020,14.43
radish,11,2020,14.44
radish,12,2020,19.41
radish,1,2021,21.76
radish,2,2021,27.61
radish,3,2021,19.71
radish,4,2021,18.0
radish,5,2021,15.41
radish,6,2021,32.06
radish,7,2021,16.64
radish,8,2021,15.99
radish,9,2021,22.88
radish,10,2021,23.69
radish,11,2021,21.63
radish,12,2021,28.88
radish,1,2022,29.04
radish,2,2022,28.67
radish,3,2022,24.13
radish,4,2022,11.99
radish,5,2022,21.79
radish,6,2022,19.09
radish,7,2022,27.58
radish,8,2022,34.05
radish,9,2022,18.62
radish,10,2022,18.87
radish,11,2022,28.91
radish,12,2022,21.83
radish,1,2023,30.7
radish,2,2023,17.65
radish,3,2023,19.56
radish,4,2023,24.58
radish,5,2023,17.05
radish,6,2023,28.9
radish,7,2023,32.84
radish,8,2023,25.58
radish,9,2023,33.1
radish,10,2023,24.89
radish,11,2023,36.37
radish,12,2023,31.93
radish,1,2024,25.4
radish,2,2024,26.44
radish,3,2024,17.76
radish,4,2024,15.23
radish,5,2024,15.12
radish,6,2024,18.15
radish,7,2024,18.85
radish,8,2024,23.95
radish,9,2024,30.61
radish,10,2024,27.15
radish,11,2024,21.13
radish,12,2024,18.91
soybean,1,2000,22.1
soybean,2,2000,18.61
soybean,3,2000,21.81
soybean,4,2000,24.99
soybean,5,2000,23.69
soybean,6,2000,24.53
soybean,7,2000,21.09
soybean,8,2000,20.25
soybean,9,2000,20.76
soybean,10,2000,20.66
soybean,11,2000,21.32
soybean,12,2000,21.9
soybean,1,2001,21.81
soybean,2,2001,23.51
soybean,3,2001,23.37
soybean,4,2001,23.35
soybean,5,2001,22.47
soybean,6,2001,21.42
soybean,7,2001,24.97
soybean,8,2001,25.13
soybean,9,2001,23.82
soybean,10,2001,20.28
soybean,11,2001,22.07
soybean,12,2001,23.03
soybean,1,2002,26.38
soybean,2,2002,24.42
soybean,3,2002,24.88
soybean,4,2002,24.31
soybean,5,2002,26.43
soybean,6,2002,27.03
soybean,7,2002,25.45
soybean,8,2002,22.33
soybean,9,2002,24.88
soybean,10,2002,24.83
soybean,11,2002,24.83
soybean,12,2002,27.55
soybean,1,2003,23.52
soybean,2,2003,29.52
soybean,3,2003,27.21
soybean,4,2003,24.22
soybean,5,2003,29.32
soybean,6,2003,28.87
soybean,7,2003,25.05
soybean,8,2003,27.15
soybean,9,2003,26.24
soybean,10,2003,22.35
soybean,11,2003,26.08
soybean,12,2003,27.64
soybean,1,2004,25.02
soybean,2,2004,23.96
soybean,3,2004,27.99
soybean,4,2004,24.0
soybean,5,2004,31.33
soybean,6,2004,29.29
soybean,7,2004,29.08
soybean,8,2004,24.42
soybean,9,2004,31.43
soybean,10,2004,27.98
soybean,11,2004,28.61
soybean,12,2004,29.59
soybean,1,2005,29.02
soybean,2,2005,28.25
soybean,3,2005,25.4
soybean,4,2005,30.56
soybean,5,2005,32.58
soybean,6,2005,30.82
soybean,7,2005,31.07
soybean,8,2005,23.26
soybean,9,2005,28.93
soybean,10,2005,30.62
soybean,11,2005,34.56
soybean,12,2005,30.13
soybean,1,2006,29.69
soybean,2,2006,32.37
soybean,3,2006,30.92
soybean,4,2006,35.46
soybean,5,2006,33.06
soybean,6,2006,31.39
soybean,7,2006,33.3
soybean,8,2006,26.57
soybean,9,2006,29.91
soybean,10,2006,31.25
soybean,11,2006,36.12
soybean,12,2006,29.17
soybean,1,2007,30.82
soybean,2,2007,33.54
soybean,3,2007,36.18
soybean,4,2007,33.38
soybean,5,2007,35.73
soybean,6,2007,34.07
soybean,7,2007,32.37
soybean,8,2007,34.36
soybean,9,2007,36.15
soybean,10,2007,36.7
soybean,11,2007,36.59
soybean,12,2007,38.21
soybean,1,2008,32.35
soybean,2,2008,36.11
soybean,3,2008,37.52
soybean,4,2008,37.02
soybean,5,2008,40.86
soybean,6,2008,31.38
soybean,7,2008,34.26
soybean,8,2008,36.46
soybean,9,2008,37.44
soybean,10,2008,32.88
soybean,11,2008,37.95
soybean,12,2008,36.63
soybean,1,2009,41.43
soybean,2,2009,41.62
soybean,3,2009,36.29
soybean,4,2009,38.86
soybean,5,2009,41.5
soybean,6,2009,39.6
soybean,7,2009,29.74
soybean,8,2009,36.15
soybean,9,2009,35.86
soybean,10,2009,40.06
soybean,11,2009,36.49
soybean,12,2009,37.59
soybean,1,2010,39.58
soybean,2,2010,35.04
soybean,3,2010,33.16
soybean,4,2010,45.21
soybean,5,2010,39.83
soybean,6,2010,47.18
soybean,7,2010,43.47
soybean,8,2010,34.4
soybean,9,2010,45.66
soybean,10,2010,43.06
soybean,11,2010,41.41
soybean,12,2010,42.15
soybean,1,2011,46.61
soybean,2,2011,50.17
soybean,3,2011,43.06
soybean,4,2011,40.35
soybean,5,2011,47.15
soybean,6,2011,40.69
soybean,7,2011,39.47
soybean,8,2011,44.38
soybean,9,2011,55.57
soybean,10,2011,39.22
soybean,11,2011,48.32
soybean,12,2011,43.75
soybean,1,2012,33.52
soybean,2,2012,43.56
soybean,3,2012,44.81
soybean,4,2012,52.45
soybean,5,2012,47.82
soybean,6,2012,44.66
soybean,7,2012,45.17
soybean,8,2012,34.97
soybean,9,2012,42.49
soybean,10,2012,36.85
soybean,11,2012,44.18
soybean,12,2012,50.03
